Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2022-100135,2022-06-13,2022-06-15,Standard Class,CUST-5164,Carlos Ramirez,Home Office,United States,Seattle,,31281,Central,PROD-3346,Office Supplies,Paper,Paper 944,12.27,2,0.16,2.57
CA-2021-100136,2021-09-07,2021-09-14,Same Day,CUST-5370,Sara Lopez,Home Office,United States,Austin,,53326,North,PROD-6283,Furniture,Tables,Tables 443,2066.68,8,0.23,-256.29
CA-2019-100137,2019-08-26,2019-08-28,Same Day,CUST-8786,Juan Perez,Home Office,Chile,Concepción,,95947,Central,PROD-9024,Furniture,Chairs,Chairs 295,1614.26,8,0.1,42.63
CA-2021-100138,2021-09-13,2021-09-14,Second Class,CUST-6738,Maria Garcia,Corporate,Mexico,Monterrey,,57195,Central,PROD-6668,Technology,Accessories,Accessories 335,525.52,1,0.45,-170.35
CA-2019-100139,2019-11-19,2019-11-23,Second Class,CUST-4074,Maria Garcia,Consumer,Chile,Santiago,,77173,Central,PROD-9312,Office Supplies,Binders,Binders 385,34.5,2,0.09,10.55
CA-2019-100140,2019-12-17,2019-12-24,First Class,CUST-3187,Manuela Granados,Home Office,Brazil,Rio de Janeiro,,31225,West,PROD-3330,Office Supplies,Storage,Storage 312,153.37,6,0.2,37.88
CA-2024-100141,2024-06-13,2024-06-14,Same Day,CUST-7121,Carlos Ramirez,Consumer,Spain,Madrid,,71753,South,PROD-2200,Technology,Copiers,Copiers 362,821.88,7,0.15,13.63
CA-2019-100142,2019-10-11,2019-10-15,Second Class,CUST-9143,Luisa Morales,Consumer,Mexico,CDMX,,61925,Central,PROD-7968,Office Supplies,Envelopes,Envelopes 895,97.48,7,0.32,-3.36
CA-2024-100143,2024-12-21,2024-12-23,Standard Class,CUST-5545,David Charry,Corporate,Mexico,CDMX,,24955,South,PROD-9676,Office Supplies,Labels,Labels 646,351.16,9,0.05,129.15
CA-2020-100144,2020-05-30,2020-05-31,First Class,CUST-9306,David Charry,Home Office,United States,New York,,79166,South,PROD-8178,Office Supplies,Art,Art 206,42.08,2,0.37,-10.72
CA-2020-100145,2020-06-09,2020-06-16,Standard Class,CUST-3242,Carlos Ramirez,Corporate,Canada,Toronto,,40049,North,PROD-7318,Office Supplies,Labels,Labels 449,106.92,6,0.17,-4.05
CA-2024-100146,2024-04-30,2024-05-07,Same Day,CUST-5951,Maria Garcia,Corporate,Peru,Arequipa,,68692,West,PROD-7160,Furniture,Chairs,Chairs 71,1207.71,3,0.15,168.04
CA-2020-100147,2020-11-07,2020-11-13,Second Class,CUST-4700,Sara Lopez,Corporate,Spain,Madrid,,52056,West,PROD-4893,Technology,Phones,Phones 668,972.53,1,0.15,145.95
CA-2021-100148,2021-12-21,2021-12-26,Standard Class,CUST-1658,Juan Perez,Home Office,Chile,Valparaíso,,14994,East,PROD-6057,Furniture,Furnishings,Furnishings 937,4378.17,8,0.12,631.01
CA-2024-100149,2024-12-01,2024-12-04,Standard Class,CUST-6991,Maria Garcia,Consumer,United States,Chicago,,21064,Central,PROD-4406,Office Supplies,Labels,Labels 732,180.05,5,0.09,50.55
CA-2023-100150,2023-09-30,2023-10-04,Same Day,CUST-6626,David Charry,Home Office,Mexico,Guadalajara,,12890,South,PROD-8739,Office Supplies,Art,Art 884,23.3,1,0.02,6.38
CA-2021-100151,2021-05-17,2021-05-23,Same Day,CUST-1249,David Charry,Consumer,Colombia,Bogotá,,78975,East,PROD-7457,Furniture,Bookcases,Bookcases 869,912.52,2,0.18,-11.07
CA-2021-100152,2021-04-03,2021-04-06,Second Class,CUST-2925,Alejandro Robles,Corporate,United States,Seattle,,86502,Central,PROD-3972,Technology,Phones,Phones 442,336.79,7,0.28,7.45
CA-2022-100153,2022-06-30,2022-07-03,Second Class,CUST-3575,Carlos Ramirez,Home Office,United States,New York,,48712,West,PROD-1615,Office Supplies,Paper,Paper 59,97.1,3,0.31,-17.43
CA-2023-100154,2023-06-23,2023-06-24,Second Class,CUST-1370,Juan Perez,Home Office,Brazil,Rio de Janeiro,,17485,East,PROD-1857,Furniture,Bookcases,Bookcases 791,3275.75,8,0.2,654.76
CA-2023-100155,2023-03-10,2023-03-13,Same Day,CUST-1922,David Charry,Home Office,Canada,Montreal,,83493,North,PROD-3915,Office Supplies,Envelopes,Envelopes 903,36.25,1,0.14,8.54
CA-2023-100156,2023-11-30,2023-12-05,Same Day,CUST-3581,Manuela Granados,Consumer,Spain,Valencia,,30884,North,PROD-2093,Furniture,Tables,Tables 893,3669.52,7,0.18,361.6
CA-2024-100157,2024-10-20,2024-10-27,Second Class,CUST-5172,Sara Lopez,Corporate,Colombia,Cali,,91159,East,PROD-7033,Office Supplies,Envelopes,Envelopes 258,106.38,3,0.08,11.47
CA-2024-100158,2024-01-24,2024-01-30,First Class,CUST-7396,Sara Lopez,Home Office,Argentina,Córdoba,,45618,East,PROD-3828,Furniture,Furnishings,Furnishings 881,396.18,1,0.2,63.17
CA-2020-100159,2020-05-10,2020-05-13,Same Day,CUST-9706,Manuela Granados,Corporate,Colombia,Bogotá,,86312,West,PROD-5804,Technology,Phones,Phones 853,1964.27,4,0.05,720.36
CA-2021-100160,2021-10-12,2021-10-13,Same Day,CUST-6741,Juan Perez,Consumer,Canada,Montreal,,78798,West,PROD-7838,Technology,Phones,Phones 540,2122.82,4,0.05,159.87
CA-2021-100161,2021-07-09,2021-07-14,Standard Class,CUST-3961,David Charry,Corporate,Brazil,Rio de Janeiro,,73185,South,PROD-4226,Furniture,Bookcases,Bookcases 567,3306.95,5,0.17,372.82
CA-2019-100162,2019-09-20,2019-09-22,Second Class,CUST-7982,Manuela Granados,Corporate,Chile,Concepción,,28062,Central,PROD-8427,Office Supplies,Labels,Labels 193,73.99,8,0.21,13.41
CA-2022-100163,2022-10-16,2022-10-23,Second Class,CUST-6162,Luisa Morales,Consumer,United States,Los Angeles,,44087,East,PROD-1206,Office Supplies,Binders,Binders 780,202.21,8,0.11,24.33
CA-2019-100164,2019-03-28,2019-04-04,First Class,CUST-7055,Carlos Ramirez,Home Office,Canada,Vancouver,,24995,Central,PROD-4882,Furniture,Bookcases,Bookcases 150,2547.25,6,0.26,-282.84
CA-2021-100165,2021-07-31,2021-08-06,Same Day,CUST-2262,David Charry,Corporate,Brazil,Rio de Janeiro,,69546,South,PROD-6047,Office Supplies,Labels,Labels 944,118.17,8,0.04,25.8
CA-2021-100166,2021-06-21,2021-06-28,Second Class,CUST-2230,Luisa Morales,Consumer,United States,Los Angeles,,65571,West,PROD-4805,Office Supplies,Envelopes,Envelopes 366,237.21,5,0.11,27.8
CA-2019-100167,2019-01-30,2019-02-02,Same Day,CUST-3617,Luisa Morales,Consumer,Argentina,Córdoba,,79681,North,PROD-9954,Furniture,Chairs,Chairs 276,2478.95,7,0.1,482.39
CA-2019-100168,2019-10-18,2019-10-19,Same Day,CUST-2942,Maria Garcia,Consumer,Argentina,Córdoba,,35479,West,PROD-7026,Furniture,Tables,Tables 110,3731.9,6,0.18,989.36
CA-2019-100169,2019-08-30,2019-09-06,Second Class,CUST-7079,Maria Garcia,Home Office,Spain,Valencia,,87694,North,PROD-3430,Technology,Accessories,Accessories 856,3302.05,8,0.1,938.97
CA-2021-100170,2021-07-26,2021-08-02,Second Class,CUST-7381,David Charry,Corporate,Colombia,Medellín,,95103,Central,PROD-8522,Technology,Machines,Machines 940,2291.23,8,0.28,-100.72
CA-2019-100171,2019-10-04,2019-10-06,Second Class,CUST-9080,Manuela Granados,Consumer,Mexico,Monterrey,,19486,South,PROD-6518,Office Supplies,Art,Art 106,176.52,7,0.12,16.01
CA-2019-100172,2019-05-09,2019-05-11,Same Day,CUST-4109,Carlos Ramirez,Corporate,Colombia,Medellín,,72790,Central,PROD-2234,Furniture,Chairs,Chairs 444,4506.5,7,0.06,921.58
CA-2022-100173,2022-09-15,2022-09-19,Same Day,CUST-2252,Manuela Granados,Consumer,Canada,Vancouver,,23900,South,PROD-6509,Technology,Machines,Machines 979,2539.16,9,0.34,-867.29
CA-2019-100174,2019-10-18,2019-10-23,Same Day,CUST-6570,Manuela Granados,Corporate,Chile,Santiago,,39932,South,PROD-8579,Technology,Phones,Phones 643,4341.61,9,0.06,1341.33
CA-2024-100175,2024-10-06,2024-10-09,Same Day,CUST-5482,Juan Perez,Corporate,United States,Austin,,19018,North,PROD-1698,Furniture,Bookcases,Bookcases 76,3480.48,6,0.14,83.69
CA-2021-100176,2021-09-01,2021-09-08,Standard Class,CUST-3985,Luisa Morales,Home Office,Peru,Arequipa,,28931,Central,PROD-9112,Furniture,Chairs,Chairs 276,824.35,5,0.2,205.88
CA-2022-100177,2022-02-14,2022-02-21,First Class,CUST-1314,Manuela Granados,Home Office,Peru,Cusco,,64028,Central,PROD-2134,Technology,Machines,Machines 699,367.66,1,0.19,55.63
CA-2024-100178,2024-06-11,2024-06-12,Second Class,CUST-1497,Juan Perez,Home Office,Colombia,Bogotá,,43885,Central,PROD-2756,Office Supplies,Labels,Labels 238,242.45,7,0.26,-46.06
CA-2021-100179,2021-05-27,2021-05-31,First Class,CUST-7622,Carlos Ramirez,Home Office,Canada,Toronto,,77384,East,PROD-8069,Office Supplies,Art,Art 417,5.35,2,0.29,-0.32
CA-2020-100180,2020-06-25,2020-06-30,Second Class,CUST-6048,Luisa Morales,Corporate,Colombia,Bogotá,,25549,West,PROD-9263,Office Supplies,Art,Art 667,222.42,4,0.07,23.43
CA-2024-100181,2024-04-20,2024-04-24,Standard Class,CUST-9615,Luisa Morales,Home Office,Chile,Santiago,,23233,South,PROD-5485,Furniture,Bookcases,Bookcases 342,358.63,1,0.31,-86.77
CA-2021-100182,2021-09-22,2021-09-28,Same Day,CUST-2874,Carlos Ramirez,Home Office,Spain,Madrid,,19221,South,PROD-5763,Furniture,Bookcases,Bookcases 273,523.36,6,0.07,23.38
CA-2024-100183,2024-04-21,2024-04-26,Same Day,CUST-1307,Manuela Granados,Home Office,Mexico,Monterrey,,45944,North,PROD-8737,Furniture,Chairs,Chairs 288,596.4,3,0.09,136.36
CA-2023-100184,2023-07-26,2023-08-02,Same Day,CUST-7603,Sara Lopez,Home Office,Chile,Concepción,,58003,South,PROD-5567,Office Supplies,Envelopes,Envelopes 720,213.93,4,0.1,46.82
CA-2021-100185,2021-02-18,2021-02-25,First Class,CUST-2273,Carlos Ramirez,Corporate,Chile,Valparaíso,,86777,South,PROD-7653,Furniture,Chairs,Chairs 630,709.66,6,0.05,149.06
CA-2020-100186,2020-01-22,2020-01-27,First Class,CUST-8299,Sara Lopez,Home Office,Spain,Barcelona,,77766,North,PROD-5182,Technology,Accessories,Accessories 688,6173.93,9,0.04,587.37
CA-2020-100187,2020-02-02,2020-02-09,Standard Class,CUST-3341,David Charry,Home Office,Brazil,Brasília,,50953,Central,PROD-6884,Technology,Accessories,Accessories 143,859.75,1,0.24,16.12
CA-2023-100188,2023-11-01,2023-11-04,First Class,CUST-1090,Carlos Ramirez,Home Office,Canada,Vancouver,,23026,North,PROD-9721,Office Supplies,Envelopes,Envelopes 661,146.95,4,0.05,53.44
CA-2022-100189,2022-12-22,2022-12-27,First Class,CUST-7009,David Charry,Corporate,United States,Austin,,30922,West,PROD-2716,Furniture,Furnishings,Furnishings 311,2164.58,6,0.21,-120.55
CA-2023-100190,2023-10-01,2023-10-05,Second Class,CUST-7078,Juan Perez,Home Office,United States,Los Angeles,,79497,Central,PROD-8036,Furniture,Tables,Tables 438,1252.66,6,0.11,168.34
CA-2023-100191,2023-08-11,2023-08-16,Standard Class,CUST-7837,Luisa Morales,Consumer,Brazil,São Paulo,,15454,North,PROD-2449,Furniture,Tables,Tables 405,768.52,9,0.17,53.4
CA-2024-100192,2024-03-27,2024-04-03,Second Class,CUST-7509,Juan Perez,Home Office,Spain,Madrid,,59223,North,PROD-8693,Office Supplies,Art,Art 239,51.26,1,0.05,4.1
CA-2019-100193,2019-08-10,2019-08-13,Second Class,CUST-1985,Alejandro Robles,Corporate,Argentina,Córdoba,,78154,Central,PROD-5485,Technology,Phones,Phones 710,2004.48,6,0.09,63.59
CA-2020-100194,2020-02-08,2020-02-11,First Class,CUST-2003,Sara Lopez,Consumer,Peru,Lima,,28323,Central,PROD-8504,Technology,Accessories,Accessories 419,1464.9,2,0.16,-72.45
CA-2019-100195,2019-09-06,2019-09-12,First Class,CUST-8331,Manuela Granados,Corporate,Mexico,Monterrey,,39134,West,PROD-2956,Furniture,Chairs,Chairs 880,1917.13,4,0.16,243.67
CA-2023-100196,2023-07-08,2023-07-12,Same Day,CUST-5887,David Charry,Consumer,Argentina,Córdoba,,69550,North,PROD-4854,Office Supplies,Art,Art 171,12.84,4,0.13,3.56
CA-2022-100197,2022-10-21,2022-10-23,First Class,CUST-9849,Maria Garcia,Consumer,Chile,Valparaíso,,26806,East,PROD-6316,Furniture,Chairs,Chairs 885,2693.59,9,0.02,969.11
CA-2020-100198,2020-03-23,2020-03-25,Second Class,CUST-9479,Manuela Granados,Home Office,Brazil,Rio de Janeiro,,60599,North,PROD-6737,Technology,Copiers,Copiers 146,1471.49,2,0.27,-291.31
CA-2021-100199,2021-10-15,2021-10-20,First Class,CUST-8701,Carlos Ramirez,Home Office,Colombia,Bogotá,,94117,North,PROD-2216,Furniture,Chairs,Chairs 980,2392.61,9,0.12,213.9
CA-2021-100200,2021-02-23,2021-03-01,Same Day,CUST-2814,Maria Garcia,Consumer,Chile,Santiago,,95166,East,PROD-2106,Technology,Copiers,Copiers 125,406.94,7,0.27,-84.48
CA-2021-100201,2021-02-18,2021-02-19,First Class,CUST-7782,Alejandro Robles,Corporate,Colombia,Cali,,87154,North,PROD-2048,Office Supplies,Envelopes,Envelopes 334,146.57,5,0.13,0.1
CA-2024-100202,2024-01-12,2024-01-17,Second Class,CUST-7197,Alejandro Robles,Home Office,Chile,Valparaíso,,34816,East,PROD-6450,Technology,Accessories,Accessories 784,1178.5,4,0.08,396.11
CA-2020-100203,2020-07-28,2020-08-03,First Class,CUST-7785,Alejandro Robles,Corporate,Canada,Vancouver,,14686,Central,PROD-5922,Technology,Copiers,Copiers 923,1859.51,3,0.14,-69.49
CA-2023-100204,2023-09-25,2023-09-29,First Class,CUST-5471,Sara Lopez,Home Office,Spain,Barcelona,,35095,South,PROD-2827,Furniture,Tables,Tables 981,4912.69,8,0.16,1010.05
CA-2021-100205,2021-01-21,2021-01-25,First Class,CUST-8347,Manuela Granados,Home Office,Canada,Toronto,,98860,East,PROD-4195,Technology,Phones,Phones 381,524.49,5,0.03,92.55
CA-2022-100206,2022-02-14,2022-02-18,Standard Class,CUST-5933,Carlos Ramirez,Home Office,Colombia,Cali,,13969,South,PROD-5926,Furniture,Chairs,Chairs 164,1144.79,3,0.11,161.78
CA-2024-100207,2024-03-09,2024-03-13,Second Class,CUST-3581,Alejandro Robles,Home Office,Mexico,CDMX,,76467,South,PROD-1691,Technology,Copiers,Copiers 948,5888.59,6,0.02,523.91
CA-2021-100208,2021-10-20,2021-10-24,Second Class,CUST-7781,Sara Lopez,Consumer,United States,Los Angeles,,36553,Central,PROD-4748,Technology,Phones,Phones 278,2292.81,9,0.22,179.02
CA-2019-100209,2019-11-05,2019-11-11,First Class,CUST-6953,Alejandro Robles,Corporate,Argentina,Córdoba,,11161,South,PROD-5282,Office Supplies,Binders,Binders 884,22.55,4,0.16,2.68
CA-2023-100210,2023-12-21,2023-12-27,Same Day,CUST-9532,Alejandro Robles,Home Office,Canada,Montreal,,54910,West,PROD-4398,Technology,Phones,Phones 410,1088.92,2,0.13,289.44
CA-2020-100211,2020-02-06,2020-02-09,Second Class,CUST-7553,Manuela Granados,Corporate,Spain,Madrid,,51777,Central,PROD-5042,Technology,Copiers,Copiers 296,899.46,2,0.27,-62.52
CA-2019-100212,2019-07-27,2019-07-29,First Class,CUST-5873,Sara Lopez,Corporate,Argentina,Córdoba,,43783,West,PROD-9635,Office Supplies,Art,Art 298,90.31,3,0.27,5.84
CA-2019-100213,2019-03-02,2019-03-09,Standard Class,CUST-6593,Juan Perez,Home Office,Argentina,Rosario,,66392,Central,PROD-7155,Technology,Accessories,Accessories 424,6320.07,9,0.12,-136.98
CA-2020-100214,2020-01-18,2020-01-22,First Class,CUST-2409,Alejandro Robles,Consumer,Spain,Valencia,,17452,East,PROD-6197,Furniture,Bookcases,Bookcases 194,3186.05,9,0.33,-369.87
CA-2021-100215,2021-08-26,2021-08-27,Same Day,CUST-5131,Sara Lopez,Home Office,Spain,Madrid,,53646,Central,PROD-8189,Furniture,Tables,Tables 206,2427.24,5,0.02,834.71
CA-2020-100216,2020-11-12,2020-11-19,Same Day,CUST-6060,Juan Perez,Home Office,Spain,Madrid,,71158,East,PROD-6874,Furniture,Chairs,Chairs 462,1671.67,4,0.19,382.84
CA-2023-100217,2023-07-23,2023-07-29,Standard Class,CUST-2268,Manuela Granados,Consumer,Mexico,Monterrey,,30955,North,PROD-8454,Furniture,Furnishings,Furnishings 355,2715.69,6,0.21,-265.93
CA-2024-100218,2024-06-12,2024-06-13,First Class,CUST-5932,Maria Garcia,Home Office,Canada,Vancouver,,25960,West,PROD-5603,Furniture,Furnishings,Furnishings 731,459.32,3,0.18,11.27
CA-2024-100219,2024-05-25,2024-05-26,First Class,CUST-7754,Sara Lopez,Consumer,Colombia,Bogotá,,28624,Central,PROD-2581,Technology,Phones,Phones 963,1069.98,8,0.17,-41.36
CA-2021-100220,2021-05-25,2021-05-26,First Class,CUST-6594,David Charry,Corporate,Peru,Arequipa,,57315,North,PROD-8531,Technology,Copiers,Copiers 204,3211.2,5,0.22,582.56
CA-2023-100221,2023-07-01,2023-07-04,First Class,CUST-3158,Sara Lopez,Corporate,Argentina,Buenos Aires,,95959,West,PROD-6162,Office Supplies,Art,Art 211,176.82,4,0.16,32.55
CA-2019-100222,2019-08-29,2019-09-04,Same Day,CUST-7578,Luisa Morales,Corporate,Chile,Santiago,,22254,Central,PROD-5875,Office Supplies,Paper,Paper 207,110.05,4,0.15,0.04
CA-2020-100223,2020-11-05,2020-11-06,First Class,CUST-9105,Juan Perez,Corporate,Peru,Cusco,,58994,West,PROD-2243,Furniture,Bookcases,Bookcases 577,1651.15,7,0.05,447.84
CA-2023-100224,2023-04-02,2023-04-06,Standard Class,CUST-6540,Alejandro Robles,Home Office,Colombia,Medellín,,31199,West,PROD-4892,Technology,Phones,Phones 600,7673.09,8,0.11,64.9
CA-2019-100225,2019-01-09,2019-01-14,Second Class,CUST-8382,Luisa Morales,Home Office,Argentina,Rosario,,50475,East,PROD-9982,Furniture,Tables,Tables 498,5701.72,9,0.19,829.41
CA-2023-100226,2023-05-19,2023-05-20,Standard Class,CUST-3547,David Charry,Corporate,Argentina,Buenos Aires,,24414,North,PROD-4164,Technology,Copiers,Copiers 685,3367.54,9,0.15,453.54
CA-2021-100227,2021-12-22,2021-12-25,Same Day,CUST-4590,Alejandro Robles,Home Office,Spain,Madrid,,93384,South,PROD-2192,Office Supplies,Envelopes,Envelopes 330,13.83,8,0.14,2.18
CA-2024-100228,2024-02-07,2024-02-14,Standard Class,CUST-9693,David Charry,Home Office,Mexico,Monterrey,,20310,East,PROD-9921,Office Supplies,Art,Art 260,55.6,7,0.06,9.11
CA-2022-100229,2022-03-14,2022-03-20,Standard Class,CUST-6275,Sara Lopez,Home Office,Peru,Arequipa,,37151,West,PROD-1507,Furniture,Furnishings,Furnishings 413,1288.15,2,0.09,53.21
CA-2023-100230,2023-09-29,2023-10-02,Second Class,CUST-3155,Maria Garcia,Corporate,Chile,Santiago,,10692,West,PROD-7411,Technology,Accessories,Accessories 222,1962.53,3,0.11,324.03
CA-2024-100231,2024-06-16,2024-06-17,Same Day,CUST-8933,Manuela Granados,Corporate,Peru,Lima,,50696,West,PROD-6476,Technology,Copiers,Copiers 542,7305.22,7,0.12,1155.09
CA-2020-100232,2020-09-26,2020-10-02,First Class,CUST-6606,Carlos Ramirez,Home Office,Brazil,Brasília,,28690,North,PROD-4956,Technology,Accessories,Accessories 172,737.8,1,0.03,142.15
CA-2021-100233,2021-02-16,2021-02-21,Same Day,CUST-2473,Carlos Ramirez,Corporate,Canada,Montreal,,94101,Central,PROD-4243,Office Supplies,Art,Art 383,162.8,7,0.04,20.36
CA-2022-100234,2022-04-30,2022-05-01,First Class,CUST-5524,Luisa Morales,Corporate,Peru,Arequipa,,94694,North,PROD-7559,Furniture,Chairs,Chairs 453,2524.27,9,0.3,-156.87
CA-2021-100235,2021-06-10,2021-06-13,Standard Class,CUST-3395,David Charry,Consumer,Canada,Montreal,,83762,Central,PROD-9220,Furniture,Chairs,Chairs 975,2960.33,5,0.06,896.48
CA-2019-100236,2019-08-28,2019-08-30,Standard Class,CUST-1556,Manuela Granados,Corporate,Canada,Montreal,,48220,East,PROD-9022,Office Supplies,Binders,Binders 16,278.53,6,0.1,92.17
CA-2019-100237,2019-09-07,2019-09-11,Same Day,CUST-2231,Carlos Ramirez,Home Office,Peru,Arequipa,,46824,East,PROD-6831,Technology,Accessories,Accessories 952,3149.76,3,0.09,1025.66
CA-2022-100238,2022-07-08,2022-07-15,Second Class,CUST-6649,David Charry,Consumer,United States,Los Angeles,,75066,North,PROD-4261,Technology,Accessories,Accessories 141,360.54,2,0.06,51.67
CA-2019-100239,2019-08-23,2019-08-26,Second Class,CUST-8235,Carlos Ramirez,Home Office,Mexico,CDMX,,31473,East,PROD-1813,Office Supplies,Art,Art 249,22.28,2,0.06,3.93
CA-2019-100240,2019-07-25,2019-07-31,Second Class,CUST-3897,Luisa Morales,Home Office,Brazil,São Paulo,,79806,East,PROD-5041,Office Supplies,Envelopes,Envelopes 813,59.99,3,0.41,-19.85
CA-2024-100241,2024-05-06,2024-05-07,Same Day,CUST-5658,Juan Perez,Consumer,Colombia,Medellín,,16869,North,PROD-8082,Furniture,Chairs,Chairs 887,915.0,2,0.14,120.27
CA-2024-100242,2024-08-21,2024-08-25,Standard Class,CUST-4197,Sara Lopez,Home Office,Chile,Valparaíso,,24745,North,PROD-6296,Technology,Phones,Phones 37,5568.16,7,0.19,1303.42
CA-2024-100243,2024-12-15,2024-12-16,Same Day,CUST-5539,David Charry,Corporate,Mexico,CDMX,,12887,West,PROD-9876,Furniture,Furnishings,Furnishings 558,385.08,3,0.29,-50.25
CA-2020-100244,2020-10-06,2020-10-12,Second Class,CUST-6014,Manuela Granados,Consumer,Peru,Cusco,,32092,North,PROD-2375,Furniture,Bookcases,Bookcases 158,4435.8,7,0.17,453.52
CA-2019-100245,2019-08-21,2019-08-22,Same Day,CUST-1681,Carlos Ramirez,Home Office,Mexico,Monterrey,,56511,North,PROD-6254,Furniture,Furnishings,Furnishings 50,899.86,2,0.09,299.07
CA-2024-100246,2024-09-11,2024-09-13,First Class,CUST-7772,Maria Garcia,Consumer,Spain,Barcelona,,83755,East,PROD-2627,Office Supplies,Paper,Paper 401,69.45,4,0.18,7.44
CA-2019-100247,2019-11-25,2019-11-29,Second Class,CUST-6622,Juan Perez,Corporate,Mexico,Guadalajara,,93168,South,PROD-9052,Furniture,Bookcases,Bookcases 355,1809.02,9,0.05,606.69
CA-2021-100248,2021-01-31,2021-02-04,Same Day,CUST-4553,Alejandro Robles,Corporate,Colombia,Bogotá,,73382,West,PROD-1220,Technology,Phones,Phones 915,3354.44,8,0.1,565.2
CA-2019-100249,2019-10-08,2019-10-14,Same Day,CUST-9536,Manuela Granados,Home Office,Colombia,Cali,,81289,Central,PROD-9236,Office Supplies,Binders,Binders 646,54.59,3,0.05,13.48
CA-2019-100250,2019-10-06,2019-10-13,Standard Class,CUST-1478,Maria Garcia,Corporate,Brazil,Rio de Janeiro,,76727,North,PROD-1515,Office Supplies,Envelopes,Envelopes 191,33.52,6,0.17,4.44
CA-2021-100251,2021-08-21,2021-08-23,First Class,CUST-1622,David Charry,Home Office,Argentina,Buenos Aires,,45340,South,PROD-4841,Technology,Machines,Machines 605,2882.77,9,0.1,184.77
CA-2023-100252,2023-07-12,2023-07-15,First Class,CUST-5471,Maria Garcia,Home Office,Spain,Barcelona,,66827,Central,PROD-4339,Office Supplies,Envelopes,Envelopes 549,138.31,4,0.21,26.01
